"SEQ","JFAGY code","Allergen Term（JP）","Furigana（JP）","Allergen Term（EN）","Level","Main 100","Clinical Guideline","変更区分","収載日","終了日"
"12964","YCM2649735S3225","ロキソプロフェンナトリウムテープ１００ｍｇ「ケミファ」","","","","","","1","00000000","00000000"
"12965","YCM2649735S3233","ロキソプロフェンナトリウムテープ１００ｍｇ「タイホウ」","","","","","","1","00000000","00000000"
"12966","YCM2649735S3241","ロキソプロフェンナトリウムテープ１００ｍｇ「日医工」","","","","","","1","00000000","00000000"
"12967","YCM2649735S3250","ロキソプロフェンナトリウムテープ１００ｍｇ「ファイザー」","","","","","","1","00000000","20220331"
"12968","YCM2649735S3268","ロキソプロフェンＮａテープ１００ｍｇ「三友」","","","","","","1","00000000","00000000"
"12969","YCM2649735S3276","ロキソプロフェンＮａテープ１００ｍｇ「久光」","","","","","","1","00000000","00000000"
"12970","YCM2649735S3284","ロキソプロフェンＮａテープ１００ｍｇ「ＱＱ」","","","","","","1","00000000","00000000"
"12971","YCM2649735S4027","ロキソプロフェンＮａパップ２００ｍｇ「三笠」","","","","","","1","00000000","00000000"
"12972","YCM2649735S4035","ロキソプロフェンＮａパップ２００ｍｇ「ラクール」","","","","","","1","00000000","00000000"
"12973","YCM2649800N1029","オイラックスＨクリーム","","","","","","1","00000000","00000000"
"12974","YCM2649801M1028","グリメサゾン軟膏","","","","","","1","00000000","00000000"
"12975","YCM2649803X1015","アクリノール・チンク油","","","","","","1","00000000","00000000"
"12976","YCM2649804X1010","フェノール・亜鉛華リニメント","","","","","","1","00000000","00000000"
"12977","YCM2649804X1109","フェノール・亜鉛華リニメント〈ハチ〉","","","","","","1","00000000","00000000"
"12978","YCM2649804X1125","カチリ「ホエイ」","","","","","","1","00000000","20240930"
"12979","YCM2649804X1192","フェノール・亜鉛華リニメント「ニッコー」","","","","","","1","00000000","00000000"
"12980","YCM2649804X1206","カチリ「ヨシダ」","","","","","","1","00000000","00000000"
"12981","YCM2649804X1249","フェノール・亜鉛華リニメント「東豊」","","","","","","1","00000000","20200331"
"12982","YCM2649804X1257","フェノール・亜鉛華リニメント「ＪＧ」","","","","","","1","00000000","20230331"
"12983","YCM2649804X1265","フェノール・亜鉛華リニメント「ホエイ」","","","","","","1","00000000","00000000"
"12984","YCM2649805M1026","ユベラ軟膏","","","","","","1","00000000","00000000"
"12985","YCM2649830X1039","パステルハップ","","","","","","1","00000000","20200331"
"12986","YCM2649831S1028","ハーネシップ","","","","","","1","00000000","20220331"
"12987","YCM2649843S1039","ＭＳ温シップ「タイホウ」","","","","","","1","00000000","00000000"
"12988","YCM2649843S1055","ＭＳ温シップ「タカミツ」","","","","","","1","00000000","00000000"
"12989","YCM2649843S1071","ラクール温シップ","","","","","","1","00000000","00000000"
"12990","YCM2649851R1023","エアーサロンパス","","","","","","1","00000000","20220331"
"12991","YCM2649852M1020","エキザルベ","","","","","","1","00000000","00000000"
"12992","YCM2649855Q1026","カラミンローション＊（丸石）","","","","","","1","00000000","00000000"
"12993","YCM2649858M1036","スチックゼノールＡ","","","","","","1","00000000","00000000"
"12994","YCM2649859R1038","ハイシップスプレー","","","","","","1","00000000","20200331"
"12995","YCM2649865N1023","ゼスタッククリーム","","","","","","1","00000000","00000000"
"12996","YCM2649866M1022","強力レスタミンコーチゾンコーワ軟膏","","","","","","1","00000000","00000000"
"12997","YCM2649873M1030","ツムラ紫雲膏","","","","","","1","00000000","00000000"
"12998","YCM2649893S1029","ＧＳプラスターＣ「ユートク」","","","","","","1","00000000","20220331"
"12999","YCM2649895S1028","ＭＳ冷シップ「タイホウ」","","","","","","1","00000000","00000000"
"13000","YCM2649895S1044","ＭＳ冷シップ「タカミツ」","","","","","","1","00000000","00000000"
"13001","YCM2649895S1052","ラクール冷シップ","","","","","","1","00000000","00000000"
"13002","YCM2649896S1022","ロコアテープ","","","","","","1","00000000","00000000"
"13003","YCM2649950M1143","ヒルドイドゲル０．３％","","","","","","1","00000000","00000000"
"13004","YCM2649950M1151","ビーソフテンゲル０．３％","","","","","","1","00000000","20210930"
"13005","YCM2649950M1178","ヘパリン類似物質ゲル０．３％「アメル」","","","","","","1","00000000","00000000"
"13006","YCM2649950M1194","ヘパリン類似物質ゲル０．３％「トーワ」","","","","","","1","00000000","20200331"
"13007","YCM2649950M1208","ヘパリン類似物質ゲル０．３％「日医工」","","","","","","1","00000000","00000000"
"13008","YCM2649976X1012","タンニン酸","","","","","","1","00000000","00000000"
"13009","YCM2652700X1043","サリチル酸「ケンエー」","","","","","","1","00000000","00000000"
"13010","YCM2652701M1025","５％サリチル酸ワセリン軟膏東豊","","","","","","1","00000000","00000000"
"13011","YCM2652701M2021","１０％サリチル酸ワセリン軟膏東豊","","","","","","1","00000000","00000000"
"13012","YCM2653700X1016","チアントール","","","","","","1","00000000","00000000"
"13013","YCM2654700X1013","モクタール","","","","","","1","00000000","00000000"
"13014","YCM2655700M1073","タオンゲル１％","","","","","","1","00000000","20210930"
"13015","YCM2655700M1081","クロトリマゾールゲル１％「日医工」","","","","","","1","00000000","00000000"
"13016","YCM2655700N1010","クロトリマゾール１％クリーム","","","","","","1","00000000","00000000"
"13017","YCM2655700N1168","タオンクリーム１％","","","","","","1","00000000","20210930"
"13018","YCM2655700N1176","エンペシドクリーム１％","","","","","","1","00000000","00000000"
"13019","YCM2655700N1192","クロトリマゾールクリーム１％「イワキ」","","","","","","1","00000000","00000000"
"13020","YCM2655700N1206","クロトリマゾールクリーム１％「日医工」","","","","","","1","00000000","00000000"
"13021","YCM2655700Q2110","タオン外用液１％","","","","","","1","00000000","20210930"
"13022","YCM2655700Q2128","エンペシド外用液１％","","","","","","1","00000000","20240331"
"13023","YCM2655700Q2136","クロトリマゾール外用液１％「日医工」","","","","","","1","00000000","00000000"
"13024","YCM2655702N1060","フロリードＤクリーム１％","","","","","","1","00000000","00000000"
"13025","YCM2655702N1078","アムリードクリーム１％","","","","","","1","00000000","20200331"
"13026","YCM2655702N1094","ミコナゾール硝酸塩クリーム１％「ＹＤ」","","","","","","1","00000000","20230331"
"13027","YCM2655703N1056","アデスタンクリーム１％","","","","","","1","00000000","20240331"
"13028","YCM2655706N1041","オキナゾールクリーム１％","","","","","","1","00000000","00000000"
"13029","YCM2655706Q1048","オキナゾール外用液１％","","","","","","1","00000000","00000000"
"13030","YCM2655707N1038","エクセルダームクリーム１％","","","","","","1","00000000","00000000"
"13031","YCM2655707Q1034","エクセルダーム外用液１％","","","","","","1","00000000","00000000"
"13032","YCM2655708N1016","ビホナゾール１％クリーム","","","","","","1","00000000","00000000"
"13033","YCM2655708N1164","ビクロノールクリーム１％","","","","","","1","00000000","20200331"
"13034","YCM2655708N1199","マリンゾールクリーム１％","","","","","","1","00000000","20200331"
"13035","YCM2655708N1210","ビルミチンクリーム１％","","","","","","1","00000000","20200930"
"13036","YCM2655708N1229","マイコゾールクリーム１％","","","","","","1","00000000","20210331"
"13037","YCM2655708N1253","ビフォノールクリーム１％","","","","","","1","00000000","20220331"
"13038","YCM2655708N1261","マイコスポールクリーム１％","","","","","","1","00000000","00000000"
"13039","YCM2655708N1288","ビホナゾールクリーム１％「Ｆ」","","","","","","1","00000000","20240331"
"13040","YCM2655708N1296","ビホナゾールクリーム１％「ＹＤ」","","","","","","1","00000000","00000000"
"13041","YCM2655708N1300","ビホナゾールクリーム１％「サワイ」","","","","","","1","00000000","00000000"
"13042","YCM2655708N1318","ビホナゾールクリーム１％「イワキ」","","","","","","1","00000000","00000000"
"13043","YCM2655708N1326","ビホナゾールクリーム１％「武田テバ」","","","","","","1","00000000","20240331"
"13044","YCM2655708Q1012","ビホナゾール１％液","","","","","","1","00000000","00000000"
"13045","YCM2655708Q1110","ビクロノール外用液１％","","","","","","1","00000000","20200331"
"13046","YCM2655708Q1179","マイコスポール外用液１％","","","","","","1","00000000","20240331"
"13047","YCM2655708Q1195","ビホナゾール外用液１％「イワキ」","","","","","","1","00000000","00000000"
"13048","YCM2655709N1010","ケトコナゾール２％クリーム","","","","","","1","00000000","00000000"
"13049","YCM2655709N1037","ニトラゼンクリーム２％","","","","","","1","00000000","20200331"
"13050","YCM2655709N1053","ニゾラールクリーム２％","","","","","","1","00000000","00000000"
"13051","YCM2655709N1061","プルナクリーム２％","","","","","","1","00000000","20200930"
"13052","YCM2655709N1070","ケトコナゾールクリーム２％「ＪＧ」","","","","","","1","00000000","00000000"
"13053","YCM2655709N1088","ケトコナゾールクリーム２％「ＮＲ」","","","","","","1","00000000","00000000"
"13054","YCM2655709N1096","ケトコナゾールクリーム２％「イワキ」","","","","","","1","00000000","00000000"
"13055","YCM2655709N1100","ケトコナゾールクリーム２％「ＭＹＫ」","","","","","","1","00000000","00000000"
"13056","YCM2655709Q1017","ケトコナゾール２％ローション","","","","","","1","00000000","00000000"
"13057","YCM2655709Q1025","ニゾラールローション２％","","","","","","1","00000000","00000000"
"13058","YCM2655709Q1033","ニトラゼンローション２％","","","","","","1","00000000","20200331"
"13059","YCM2655709Q1050","プルナローション２％","","","","","","1","00000000","20200930"
"13060","YCM2655709Q1068","ケトコナゾールローション２％「ＪＧ」","","","","","","1","00000000","00000000"
"13061","YCM2655709Q1076","ケトコナゾール外用液２％「ＮＲ」","","","","","","1","00000000","00000000"
"13062","YCM2655709Q1084","ケトコナゾールローション２％「イワキ」","","","","","","1","00000000","20220331"
"13063","YCM2655709Q1092","ケトコナゾールローション２％「ＭＹＫ」","","","","","","1","00000000","00000000"
"13064","YCM2655709R1039","ケトコナゾール外用ポンプスプレー２％「日本臓器」","","","","","","1","00000000","00000000"
"13065","YCM2655709R1047","ケトコナゾール外用ポンプスプレー２％「ＮＲ」","","","","","","1","00000000","00000000"
"13066","YCM2655710M1034","アスタット軟膏１％","","","","","","1","00000000","00000000"
"13067","YCM2655710M1042","ラノコナゾール軟膏１％「イワキ」","","","","","","1","00000000","00000000"
"13068","YCM2655710N1030","アスタットクリーム１％","","","","","","1","00000000","00000000"
"13069","YCM2655710N1048","ラノコナゾールクリーム１％「イワキ」","","","","","","1","00000000","00000000"
"13070","YCM2655710Q1036","アスタット外用液１％","","","","","","1","00000000","00000000"
"13071","YCM2655710Q1044","ラノコナゾール外用液１％「イワキ」","","","","","","1","00000000","00000000"
"13072","YCM2655711M1039","アトラント軟膏１％","","","","","","1","00000000","00000000"
"13073","YCM2655711N1034","アトラントクリーム１％","","","","","","1","00000000","00000000"
"13074","YCM2655711Q1030","アトラント外用液１％","","","","","","1","00000000","00000000"
"13075","YCM2655712M1025","ルリコン軟膏１％","","","","","","1","00000000","00000000"
"13076","YCM2655712M1033","ルリコナゾール軟膏１％「イワキ」","","","","","","1","00000000","00000000"
"13077","YCM2655712N1020","ルリコンクリーム１％","","","","","","1","00000000","00000000"
"13078","YCM2655712N1039","ルリコナゾールクリーム１％「イワキ」","","","","","","1","00000000","00000000"
"13079","YCM2655712Q1027","ルリコン液１％","","","","","","1","00000000","00000000"
